src,ref,extra_ref,Facebook_FAIR.6862,SID,raw_score,z_score,z_score_norm,raw_score_norm,annotators
"Since 2011, Global Citizen says it has recorded more than 19 million ""actions"" from its supporters, pushing for a host of different goals.","Global Citizen sagt, dass es seit 2011 mehr als 19 Millionen „Aktionen“ von seinen Unterstützern verzeichnet hat, die auf eine Vielzahl verschiedener Ziele drängten.","Der Global Citizen gab an, seit 2011 mehr als 19 Millionen „Aktionen“ von seinen Unterstützern registriert zu haben, die auf unterschiedliche Ziele ausgerichtet waren.","Seit 2011 hat Global Citizen nach eigenen Angaben mehr als 19 Millionen „Aktionen“ seiner Unterstützer registriert, die auf eine Vielzahl unterschiedlicher Ziele drängen.",977,99.0,0.647779985632952,0.5094903251387616,0.5766972885470859,2
It says that these actions have helped spur world leaders to announce commitments and policies equating to more than $37 billion that is set to affect the lives of more than 2.25 billion people by 2030.,"Es heißt, dass diese Aktionen Weltenlenker dazu motiviert haben, finanzielle und politische Zusagen im Wert von über 37 Milliarden Dollar zu machen, die sich bis 2030 auf das Leben von über 2,25 Milliarden Menschen auswirken werden.","Es besagt, dass diese Handlungen geholfen haben, die Staatsoberhäupter dazu zu animieren, Zusagen und Richtlinien im Wert von anzukündigen, die mehr als 37 Milliarden USD entsprechen und bis 2030 die Leben von über 2,25 Milliarden Menschen beeinflussen werden.","Darin heißt es, dass diese Maßnahmen dazu beigetragen haben, die Staats- und Regierungschefs der Welt dazu zu bewegen, Verpflichtungen und politische Maßnahmen in Höhe von über 37 Milliarden Dollar anzukündigen, die bis 2030 das Leben von mehr als 2,25 Milliarden Menschen beeinflussen werden.",978,99.0,0.647779985632952,0.5094903251387616,0.5766972885470859,2
"In early 2018, the group cited 390 commitments and announcements stemming from its actions, at least $10 billion of which have already been disbursed or fundraised.","Anfang 2018 führte die Gruppe 390 Einsätze und Ankündigungen aus ihren Aktionen an, von denen mindestens 10 Milliarden Dollar bereits ausgezahlt oder finanziert wurden.","Anfang 2018 führte die Gruppe 390 Verpflichtungen und Ankündigungen an, die aus ihren Handlungen herrührten. Davon sind wenigstens zehn Milliarden Dollar bereits ausgezahlt oder eingeworben worden.","Anfang 2018 führte die Gruppe 390 Verpflichtungen und Ankündigungen an, die aus ihren Maßnahmen herrührten, von denen mindestens 10 Milliarden Dollar bereits ausgezahlt oder Fundraising betrieben wurden.",979,99.0,0.647779985632952,0.5094903251387616,0.5766972885470859,2
The group estimates the secured funds have so far made a direct impact on nearly 649 million people across the world.,"Die Gruppe schätzt, dass die bereitgestellten Mittel bisher einen direkten Einfluss auf fast 649 Millionen Menschen auf der ganzen Welt hatten.","Die Gruppe schätzte, dass die gesicherten Finanzmittel direkte Auswirkungen auf praktisch 649 Millionen Menschen weltweit haben.","Die Gruppe schätzt, dass die gesicherten Fonds bisher direkte Auswirkungen auf fast 649 Millionen Menschen auf der ganzen Welt haben.",980,93.5,0.338772950926292,-0.013215019929523597,0.21088160728135874,2
"Some of the key commitments include The Power of Nutrition, a U.K. based partnership of investors and implementers committed to ""helping children grow to their full potential,"" promising to provide Rwanda with $35 million to help end malnutrition in the county after receiving more than 4,700 tweets from Global Citizens.","Zu den wichtigsten Zusagen gehört The Power of Nutrition, eine in Großbritannien ansässige Partnerschaft von Investoren und ausführenden Organisationen, die sich dazu verpflichtet hat, „Kindern dazu zu verhelfen, dass sie ihr volles Potenzial entwickeln können“. Die Organisation hat versprochen, Ruanda mit 35 Millionen Dollar dabei zu unterstützen, die Unterernährung im Land zu beenden, nachdem von Global Citizens über 4.700 Tweets eingegangen sind.","Zu den wichtigsten Engagements gehört unter anderem The Power of Nutrition, eine Partnerschaft aus Investoren und Umsetzern mit Sitz in Großbritannien, die es sich zum Ziel gemacht hat, „Kindern zu helfen, ihr volles Potential zu entfalten“, und verspricht, Ruanda mit $35 Millionen zu unterstützen, um Mangelernährung in dem Land abzuschaffen, nachdem es mehr als 4700 Tweets von Global Citizens erhalten hat.","Einige der wichtigsten Verpflichtungen umfassen The Power of Nutrition, eine in Großbritannien ansässige Partnerschaft von Investoren und Umsetzern, die sich verpflichtet hat, „Kindern dabei zu helfen, ihr volles Potenzial auszuschöpfen“. Sie versprach, Ruanda 35 Millionen Dollar zur Verfügung zu stellen, um die Mangelernährung im Landkreis zu beenden, nachdem sie mehr als 4.700 Tweets von Global Citizens erhalten hatte.",981,99.0,0.647779985632952,0.5094903251387616,0.5766972885470859,2
"""With support from the UK government, donors, national governments, and Global Citizens just like you, we can make the social injustice of undernutrition a footnote in history,"" The Power of Nutrition ambassador Tracey Ullman told the crowd during a live concert in London in April 2018.","„Mit Unterstützung durch die britische Regierung, Spender, andere Staatsregierungen und Global Citizens wie Ihnen können wir bewirken, dass die soziale Ungerechtigkeit der Unterernährung eines Tages Geschichte ist“, verkündete The Power of Nutrition-Botschafterin Tracey Ullman der Menschenmenge in einem Live-Konzert in London im April 2018.","„Mit der Unterstützung der Regierung des Vereinigten Königreichs und von Geldgebern, nationalen Regierungen und Weltbürgern wie Euch können wir die soziale Ungerechtigkeit der Unterernährung zu einer Fußnote der Geschichte machen”, sagte Tracey Ullman, die Botschafterin von The Power of Nutrition, der Menge während einem Londoner Live-Konzert im April 2018.","„Mit der Unterstützung der britischen Regierung, der Geber, der nationalen Regierungen und der Global Citizens genau wie Sie können wir die soziale Ungerechtigkeit der Unterernährung zu einer Fußnote der Geschichte machen“, erklärte The Power of Nutrition-Botschafterin Tracey Ullman der Menge während eines Live-Konzerts in London im April 2018.",982,99.5,0.685966843091341,0.5740858594242807,0.6099532595712429,2
"The group also said that after more than 5,000 actions were taken calling on the U.K. improve nutrition for mothers and children, the government announced funding for a project, the Power of Nutrition, that will reach 5 million women and children with nutrition interventions.","Die Gruppe sagte auch, dass nach mehr als 5.000 Aktionen im Vereinigten Königreich, die darauf abziehlten die Ernährung von Müttern und Kindern zu verbessern, die Regierung die Finanzierung des Projekts ""Power of Nutrition"" 5 Millionen Frauen und Kindern mit Ernährungsinterventionen erreichen wird.","Die Gruppe sagte auch, dass nachdem mehr als 5.000 Aktionen unternommen wurden, die an das Vereinigte Königreich appellierten, die Ernährung für Mütter und Kinder zu verbessern, die Regierung eine finanzielle Unterstützung für ein Projekt - Power of Nutrition - ankündigte, das Ernährungsinterventionen für 5 Millionen Frauen und Kinder vorsieht.","Die Gruppe sagte auch, dass, nachdem mehr als 5.000 Maßnahmen ergriffen wurden, mit denen Großbritannien aufgefordert wurde, die Ernährung von Müttern und Kindern zu verbessern, die Regierung die Finanzierung eines Projekts, Power of Nutrition, bekannt gab, das 5 Millionen Frauen und Kinder mit Ernährungsinterventionen erreichen wird.",983,99.5,0.685966843091341,0.5740858594242807,0.6099532595712429,2
"In response to one of the FAQs on its website asking ""what makes you think we can end extreme poverty?""","Als Antwort auf eine der häufig gestellten Fragen auf ihrer Website: „Warum meinen Sie, dass wir extreme Armut beenden können?“","Als Antwort auf eine der häufig gestellten Fragen auf der eigenen Website, die lautet „Warum glauben Sie, dass wir extremer Armut ein Ende bereiten können?“","Als Antwort auf eine der FAQs auf ihrer Website, die fragt: „Was lässt Sie glauben, dass wir extreme Armut beenden können?“",984,88.5,-0.0523496567689067,-0.674824157124095,-0.12167810296021139,2
"Global citizen replied: ""It'll be a long and hard path - sometimes we will fall and fail.",Globaler Bürger antwortete: Es wird ein langer und schwieriger Weg - manchmal werden wir fallen und versagen.,Der Weltbürger antwortete: „Es wird ein langer und harter Weg – manchmal werden wir fallen und versagen.,Global Citizen antwortete: „Es wird ein langer und harter Weg sein – manchmal werden wir fallen und scheitern.,985,99.0,0.647779985632952,0.5094903251387616,0.5766972885470859,2
"But, like the great civil rights and anti-apartheid movements before us, we will succeed, because we are more powerful together.","Wie die großen Bürgerrechts und die Anti-Apartheid-Bewegungen vor uns, werden wir Erfolg haben, denn wir sind mächtiger zusammen.","Aber wie die großen Bürgerrechts- und Anti-Apartheid-Bewegungen vor uns werden wir erfolgreich sein, weil wir gemeinsam stärker sind.","Aber wie die großen Bürgerrechts- und Anti-Apartheid-Bewegungen vor uns werden wir Erfolg haben, weil wir gemeinsam mächtiger sind.",986,100.0,0.714899667438429,0.623027599370432,0.6432092305953999,2
"Janet Jackson, the Weeknd, Shawn Mendes, Cardi B, Janelle Monáe are among some of the acts performing at this year's event in New York, which will be hosted by Deborra-Lee Furness and Hugh Jackman.","werden unter anderem die Stars Janet Jackson, Weeknd, Shawn Mendes, Cardi B und Janelle Monáe bei der diesjährigen Veranstaltung in New York auftreten, die von Deborra-Lee Furness und Hugh Jackman moderiert wird.","Janet Jackson, the Weeknd, Shawn Mendes, Cardi B und Janelle Monáe sind einige der Acts, die bei der diesjährigen Veranstaltung in New York auftreten werden, die von Deborra-Lee Furness und Hugh Jackman moderiert wird.","Janet Jackson, the Weeknd, Shawn Mendes, Cardi B, Janelle Monáe sind einige der Acts, die bei der diesjährigen Veranstaltung in New York auftreten, die von Deborra-Lee Furness und Hugh Jackman moderiert wird.",987,99.5,0.676712809980039,0.5584320650849112,0.6099532595712429,2
"US could use Navy for ""blockade"" to hamper Russian energy exports - Interior Secretary","US könnten mithilfe der Navy eine „Blockade“ errichten, um russische Energieexporte zu behindern – Innenminister","Die USA könnten die Navy für eine „Blockade“ einsetzen, um russische Energieexporte zu erschweren – Innenminister","USA könnten Marine für „Blockade“ nutzen, um russische Energieexporte zu behindern – Innenminister",988,99.0,0.63852595252165,0.4938365307993921,0.5766972885470859,2
"Washington can ""if necessary"" resort to its Navy to prevent Russian energy hitting the markets, including in the Middle East, US Internal Secretary Ryan Zinke has revealed, as cited by Washington Examiner.","Washington kann „wenn nötig“ auf seine Marine zurückgreifen, um zu verhindern, dass russische Energie die Märkte erreicht, auch im Nahen Osten, wird US-Innenminister Ryan Zinke vom Washington Examiner zitiert.","Washington kann, „wenn nötig“, auf seine Navy zurückgreifen, um zu verhindern, dass die russische Energie auf den Markt kommt, und das auch im Nahen Osten, enthüllt US-Innenminister Ryan Zinke laut einem Zitat des Washington Examiner.","Washington kann „wenn nötig“ auf seine Marine zurückgreifen, um zu verhindern, dass russische Energie die Märkte erreicht, auch im Nahen Osten, hat US-Innenminister Ryan Zinke enthüllt, wie Washington Examiner zitiert.",989,95.5,0.451031300305558,0.1766772241250117,0.3439054913779868,2
"Zinke alleged that Russia's engagement in Syria - notably, where it is operating at the invitation of the legitimate government - is a pretext to explore new energy markets.","Zinke führte an, Russlands Engagement in Syrien sei – insbesondere bei Aktivitäten auf Einladung der rechtmäßigen Regierung hin – ein Vorwand für die Erkundung neuer Energiemärkte.","Zinke behauptete, dass das Engagement Russlands in Syrien - insbesondere dort, wo es auf Einladung der rechtmäßigen Regierung operiert - nur ein Vorwand dafür sei, neue Energiemärkte zu erschließen.","Zinke behauptete, Russlands Engagement in Syrien – insbesondere dort, wo es auf Einladung der legitimen Regierung operiert – sei ein Vorwand, um neue Energiemärkte zu erkunden.",990,85.0,-0.109424146265658,-0.7713693401660158,-0.3544699001293105,2
"""I believe the reason they are in the Middle East is they want to broker energy just like they do in eastern Europe, the southern belly of Europe,"" he has reportedly said.","„Ich glaube, der Grund, warum sie sich im Nahen Osten befinden, ist folgender: Sie wollen Energie aushandeln, genauso wie sie es in Osteuropa, dem südlichen Teil Europas tun“, sagte er.","„Ich glaube, sie sind deshalb im Nahen Osten, weil sie Energielieferverträge aushandeln wollen, genau wie sie es in Ost- und Südeuropa tun”, soll er gesagt haben.","„Ich glaube, der Grund, warum sie im Nahen Osten sind, ist, dass sie Energie vermitteln wollen, genau wie sie es in Osteuropa tun, dem südlichen Bauch Europas“, hat er Berichten zufolge gesagt.",991,86.5,0.133741180746257,-0.3600394936301111,-0.25470198705683944,2
"And, according to to the official, there are ways and means to tackle it.","Und laut den Beamten gibt es Mittel und Wege, um damit zu umgehen.","Und laut dem Beamten gibt es Mittel und Wege, es anzugehen.","Und laut dem Beamten gibt es Mittel und Wege, es in Angriff zu nehmen.",992,78.5,-0.621120496670089,-1.6369367459768114,-0.7867975234433517,2
"""The United States has that ability, with our Navy, to make sure the sea lanes are open, and, if necessary, to blockade, to make sure that their energy does not go to market,"" he said.","„Die Vereinigten Staaten haben diese Fähigkeit, mit unserer Marine dafür zu sorgen, dass die Seewege offen sind, und erforderlichenfalls zu blockieren, um sicherzustellen, dass ihre Energie nicht auf den Markt kommt"", sagte er.","„Die Vereinigten Staaten haben mit unserer Marine diese Fähigkeit,  sicherzustellen, dass die Seestraßen offen sind, und nötigenfalls Blockaden zu verhängen, damit ihre Energie sicher nicht auf den Markt kommt”, sagte er.","„Die Vereinigten Staaten haben diese Fähigkeit, mit unserer Marine sicherzustellen, dass die Seewege offen sind, und, wenn nötig, zu blockieren, um sicherzustellen, dass ihre Energie nicht auf den Markt kommt“, sagte er.",993,90.5,0.42467945562775,0.1321013778871571,0.011345781136416662,2
